ANO;TRIMESTRE;RAZAO_SOCIAL;NOME_FANTASIA;CNPJ;PORTE;DATA_INICIO_OPERACAO;SITUACAO;ATIVIDADE;CEP;UF;LOCALIDADE;BAIRRO;LOGRADOURO;DATA_GERACAO_CERTIFICADO;DATA_VALIDADE_CERTIFICADO;CODIGO_CERTIFICADO;CODIGO_DESCRICAO_CNAE;NATUREZA_JURIDICA
2019;1;VANUSA MARIA DOS SANTOS 04235508458;LINNUS LANCHES;20.979.031/0001-43;MICROEMPRESA;04/09/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;Sem Logradouro;17/07/2017 13:28:16;17/07/2019 00:00:00;20.979.031/0001-43;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário Individual
2019;1;JANDIRA DAS MERCES DE SOUZA - ME;RESTAURANTE FELIX;21.216.743/0001-73;MICROEMPRESA;14/10/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;Sem Logradouro;17/07/2017 14:06:18;17/07/2019 00:00:00;21.216.743/0001-73;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;1;M. R TRANSPORTE AQUAVIARIO EIRELI;CATAMARA AGUA VIVA;22.022.467/0001-75;MICROEMPRESA;11/03/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;55580-000;PE;Sirinhaém; - ;Rua Alberico Francisco da Cruz;12/06/2018 15:03:55;12/06/2020 15:03:55;22.022.467/0001-75;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2019;1;POUSADA & LANCHONETE SHALLON EIRELI;Pousada e Restaurante Shallon;22.297.206/0001-68;MICROEMPRESA;22/04/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;53635-015;PE;Igarassu;Cruz do Rebouças;Barão de Vera Cruz;06/12/2018 11:32:52;06/12/2020 11:32:52;22.297.206/0001-68;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2019;1;NEILMA LEITE RIBEIRO 74929267404;RESTAURANTE RECANTO DO PEIXE;22.655.572/0001-41;MICROEMPRESA;16/06/2015;Em Operação;Restaurante, Cafeteria, Bar e Similares;56180-000;PE;Cabrobó; - ;Sem Logradouro;04/08/2017 09:52:31;04/08/2019 00:00:00;22.655.572/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;1;F M EMPREENDIMENTOS GASTRONOMICOS LTDA;RESTAURANTE MAMELUCO;24.575.290/0001-60;MICROEMPRESA;12/04/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;55680-000;PE;Bonito; - ;Zona Rural;19/02/2019 14:48:37;19/02/2021 14:48:37;24.575.290/0001-60;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;1;T A GOMES GONCALVES PEREIRA - ME;RESTAURANTE E PIZZARIA PANORAMICO;25.256.804/0002-68;MICROEMPRESA;03/08/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;56180-000;PE;Cabrobó; - ;Sem Logradouro;04/08/2017 08:38:09;04/08/2019 00:00:00;25.256.804/0002-68;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;1;POUSADA PREMIUM EIRELI - ME;POUSADA PREMIUM;25.400.449/0001-78;MICROEMPRESA;04/08/2016;Em Implantação;Restaurante, Cafeteria, Bar e Similares;56250-000;PE;Trindade; - ;Sem Logradouro;10/08/2017 16:09:46;10/08/2019 00:00:00;25.400.449/0001-78;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2019;1;ANA PAULA DA SILVA 01026489482;PARANA PUKA RESTAURANTE ARTE E CULINARIA;27.073.308/0001-13;MICROEMPRESA;09/02/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;53610-550;PE;Igarassu;Centro;Marechal Hermes da Fonseca;25/10/2018 09:34:27;25/10/2020 09:34:27;27.073.308/0001-13;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;1;HOTEL E POUSADA DO SERTAO LTDA;HOTEL DO SERTAO;27.078.033/0001-00;MICROEMPRESA;09/02/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;56640-000;PE;Custódia; - ;Rodovia BR 232, KM 330;12/02/2019 09:07:39;12/02/2021 09:07:39;27.078.033/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;1;CLOCK RESTAURANTE E PIZZARIA LTDA - EPP;CLOCK PIZZA;27.540.496/0001-42;EMPRESA DE PEQUENO PORTE;17/04/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;51110-130;PE;Recife;Pina;Herculano Bandeira;17/11/2017 10:38:16;17/11/2019 00:00:00;27.540.496/0001-42;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;1;POUSADA CHALES DA BELA VISTA LTDA;CHALES BELA VISTA;27.698.266/0001-06;MICROEMPRESA;10/05/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;53900-000;PE;Ilha de Itamaracá; - ;Rua Jundiaí , 51;18/12/2018 16:41:47;18/12/2020 16:41:47;27.698.266/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;1;MOISES RODRIGUES DE BARROS;RESTAURANE & PIZZARIA & POUSADA BRAZEIRO;27.929.412/0001-67;MICROEMPRESA;08/06/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;53610-000;PE;Igarassu;Centro;Alfredo Bandeira de Melo;04/12/2018 11:18:42;04/12/2020 11:18:42;27.929.412/0001-67;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;1;M. VALDENI DA SILVA;SANTO ALEIXO TOUR;28.165.209/0001-24;MICROEMPRESA;12/07/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;55580-000;PE;Sirinhaém; - ;Rua Antônio Ribeiro ;18/10/2018 10:07:14;18/10/2020 10:07:14;28.165.209/0001-24;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2019;1;JUCELINO COELHO GOMES - ME;PIZZARIA VÓ GRACINHA;28.433.671/0001-65;MICROEMPRESA;16/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;19/09/2017 11:31:47;19/09/2019 00:00:00;28.433.671/0001-65;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2019;1;ARTHUR VINICIUS GOMES DA SILVA 11506123473;CAFE & CIA.;28.578.942/0001-70;MICROEMPRESA;05/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;55642-000;PE;Gravatá;Prado;Cícero Batista de Oliveira;27/03/2019 06:58:17;27/03/2021 06:58:17;28.578.942/0001-70;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário Individual
2019;1;ALEXANDRA JESSYCA DA SILVA ARAUJO 70861847482;PETROLANDIA SUB;30.499.541/0001-77;MICROEMPRESA;18/05/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;sitio serrota;26/11/2018 11:50:02;26/11/2020 11:50:02;30.499.541/0001-77;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;1;A DOS SANTOS MONTEIRO EIRELI;EMPORIO BAIANO;31.013.507/0001-03;MICROEMPRESA;24/07/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;52050-370;PE;Recife;Aflitos;Manuel de Carvalho;19/10/2018 11:41:44;19/10/2020 11:41:44;31.013.507/0001-03;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2019;1;CASA GRANDE DOS CARNEIROS RESTAURANTE LTDA;CANOEIRO CATI;31.504.539/0001-01;MICROEMPRESA;14/09/2018;Em Implantação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;VIA LITORANEA DOS CARNEIROS;20/09/2018 07:18:18;20/09/2020 07:18:18;31.504.539/0001-01;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;MONICA ANDREA DA SILVA;RESTAURANTE DA MONICA;00.309.002/0001-67;MICROEMPRESA;24/11/1994;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;Porto de galinhas;12/11/2018 08:20:16;12/11/2020 08:20:16;00.309.002/0001-67;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;JORGE EDUARDO MONTEIRO MERIGUETTE;TIA DULCE & DULCE MONTEIRO RECEPCOES;01.100.994/0001-80;MICROEMPRESA;21/03/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;53120-010;PE;Olinda;Carmo;do Sol;27/04/2018 10:12:23;27/04/2020 10:12:23;01.100.994/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;ZEZITO ANTONIO ALVES;BAR E RESTAURANTE DO CARUARU;01.143.542/0001-86;MICROEMPRESA;16/04/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré;São José Operário;Sem Logradouro;25/01/2019 10:46:42;25/01/2021 10:46:42;01.143.542/0001-86;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Empresário (Individual)
2019;2;M DAS DORES DE SOUZA CHURRASCARIA;Restaurante e Churrascaria da Dodora;01.219.705/0001-67;MICROEMPRESA;28/05/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;55690-000;PE;Barra de Guabiraba; - ;Av. Eneias Texeira de Carvalho n 101;01/04/2019 10:44:12;01/04/2021 10:44:12;01.219.705/0001-67;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Empresário Individual
2019;2;ATLANTICA HOTELS INTERNATIONAL BRASIL LTDA;RESTAURANTE NABUCO;02.223.966/0036-43;DEMAIS;03/10/2003;Em Operação;Restaurante, Cafeteria, Bar e Similares;51111-000;PE;Recife;Boa Viagem;Boa Viagem;16/03/2018 08:47:44;16/03/2020 08:47:44;02.223.966/0036-43;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;JAYME BANDEIRA DE MELO MAYNARD;'' SABOR DO SERTAO '';02.617.079/0001-20;MICROEMPRESA;19/06/1998;Em Operação;Restaurante, Cafeteria, Bar e Similares;55825-000;PE;Paudalho; - ;BR 408    KM 40;18/02/2019 11:59:36;18/02/2021 11:59:36;02.617.079/0001-20;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;GUGEL & PESSOA COMERCIO DE IMPORTACAO E EXPORTACAO EIRELI;CAMPO FERTILE PADARIA GOURMET;03.730.048/0001-43;MICROEMPRESA;29/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;53620-605;PE;Igarassu;Saramandaia;Diper;04/12/2018 15:25:20;04/12/2020 15:25:20;03.730.048/0001-43;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2019;2;JOSE LUIZ E JOSANA RESTAURANTE LTDA;JR BANKET;03.812.726/0001-17;MICROEMPRESA;15/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;55815-140;PE;Carpina;São José;Padre Rocha;30/10/2018 11:53:01;30/10/2020 11:53:01;03.812.726/0001-17;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;HOTEIS E TURISMO DO NORDESTE EIRELI;HOTÉIS E TURISMO DO NORDESTE LTDA - EPP;04.282.640/0001-92;EMPRESA DE PEQUENO PORTE;13/02/2001;Em Operação;Restaurante, Cafeteria, Bar e Similares;55296-300;PE;Garanhuns;Heliópolis;Rui Barbosa;20/06/2018 09:46:26;20/06/2020 09:46:26;04.282.640/0001-92;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2019;2;POUSADA ZE MARIA LTDA;POUSADA ZE MARIA ;04.938.406/0001-70;DEMAIS;22/02/2002;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;RUA NICE CORDEIRO;23/10/2018 15:10:16;23/10/2020 15:10:16;04.938.406/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;LAZAR COMERCIO DE ALIMENTOS E SERVICOS HOTELEIROS LTDA;RESTAURANTE CANGACEIRO;05.251.879/0002-49;MICROEMPRESA;22/01/2003;Em Operação;Restaurante, Cafeteria, Bar e Similares;56304-360;PE;Petrolina;Centro;das Nações;19/07/2018 10:45:04;19/07/2020 10:45:04;05.251.879/0002-49;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;CARNEIROS ECOTURISMO LTDA;RESTAURANTE ARIKINDÁ;07.709.250/0001-44;MICROEMPRESA;18/11/2005;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré;São José Operário;Sem Logradouro;23/01/2019 17:25:19;23/01/2021 17:25:19;07.709.250/0001-44;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;M & E DALCIN LTDA  - ME;HOTEL E CHURRASCARIA GAÚCHA;08.989.088/0001-28;MICROEMPRESA;23/07/2007;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;19/09/2017 11:12:50;19/09/2019 00:00:00;08.989.088/0001-28;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;ADRIANO BATISTA BRANDAO ARAUJO;Restaurante e Pizzaria Chapéu de Palha;09.246.834/0001-56;MICROEMPRESA;06/12/2007;Em Operação;Restaurante, Cafeteria, Bar e Similares;55641-020;PE;Gravatá;Gravatá Centro;Praça Pedro Joaquim de Souza (Praça 10), 82 ;19/03/2019 08:02:16;19/03/2021 08:02:16;09.246.834/0001-56;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2019;2;HOTEL CASTELO DO MONTE LTDA;HOTEL FAZENDA MONTE CASTELO;09.537.768/0001-73;MICROEMPRESA;28/03/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;55695-000;PE;Sairé; - ;BR 232 KM92;27/03/2019 06:57:46;27/03/2021 06:57:46;09.537.768/0001-73;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;ERONIDES LEITE GILOCA - ME;POINT DO ERON LANCHES BAR;10.359.981/0001-11;MICROEMPRESA;09/09/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;19/09/2017 10:57:09;19/09/2019 00:00:00;10.359.981/0001-11;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2019;2;R. S. DA SILVA BORGES;PIZZARIA LAZERAO;10.545.958/0001-11;EMPRESA DE PEQUENO PORTE;22/12/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;53635-170;PE;Igarassu;Cruz do Rebouças;Luciana Paiva de Souza;06/12/2018 11:21:34;06/12/2020 11:21:34;10.545.958/0001-11;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;RESTAURANTE FAMILIA DA CABIDELA LTDA;FAMILIA EUDES DA CABIDELA;10.559.061/0001-47;MICROEMPRESA;30/12/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;55642-210;PE;Gravatá;Prado;Avenida Governador Agamenon Magalhães, 270;27/03/2019 15:16:36;27/03/2021 15:16:36;10.559.061/0001-47;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;PANIFICADORA LISBOA LTDA - ME;DELICATESSEN LISBOA;10.630.713/0001-92;MICROEMPRESA;14/05/1974;Em Operação;Restaurante, Cafeteria, Bar e Similares;50850-000;PE;Recife;Afogados;São Miguel;14/12/2017 15:36:05;14/12/2019 00:00:00;10.630.713/0001-92;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Sociedade Empresária Limitada
2019;2;F. SINDER FERREIRA - RESTAURANTE;Restaurante Bonito Grill;11.177.641/0001-32;MICROEMPRESA;24/09/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;55680-000;PE;Bonito; - ;praça da matriz;20/12/2018 08:17:43;20/12/2020 08:17:43;11.177.641/0001-32;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;A J DO NASCIMENTO RESTAURANTE;RESTAURANTE E POUSADA PANELA DE BARRO;11.200.049/0001-04;MICROEMPRESA;28/09/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;56800-000;PE;Afogados da Ingazeira; - ;Sobreira;03/05/2019 10:36:08;03/05/2021 10:36:08;11.200.049/0001-04;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;BIGBURGER RECIFE LANCHONETE LTDA;Bob's;11.623.659/0001-10;DEMAIS;02/09/1980;Em Operação;Restaurante, Cafeteria, Bar e Similares;51020-900;PE;Recife;Boa Viagem;Padre Carapuceiro;17/12/2018 08:33:46;17/12/2020 08:33:46;11.623.659/0001-10;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Sociedade Empresária Limitada
2019;2;H L HOTEIS LTDA;SERRAMBI RESORT;11.881.729/0001-30;DEMAIS;04/12/1986;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;LOT PROPRIEDADE PONTA DE SERRAMBI;19/04/2018 07:58:02;19/04/2020 07:58:02;11.881.729/0001-30;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;ANGELINA MARIA DE MOURA RABELO 59931302453;Nenem Lanches;11.894.176/0001-50;MICROEMPRESA;04/05/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;56840-000;PE;Iguaraci; - ;RUA BENEDITO PERAZZO BARBOSA ;10/05/2019 10:24:47;10/05/2021 10:24:47;11.894.176/0001-50;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;I A FERREIRA FILHO CAMPINGS;CAMPING DO MAGICO;12.689.282/0001-65;MICROEMPRESA;04/10/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;55680-000;PE;Bonito; - ;SÍTIO ENGENHO MÁGICO;25/02/2019 16:42:16;25/02/2021 16:42:16;12.689.282/0001-65;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;CASARAO CAFETERIA BAR LTDA;CASARAO CAFETERIA BAR;12.999.894/0001-54;MICROEMPRESA;09/12/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;56870-000;PE;Triunfo;Vila Maria (Bonfim);Praça Monsenhor Eliseu Diniz n° 02;03/04/2019 10:51:16;03/04/2021 10:51:16;12.999.894/0001-54;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;KELLY CRISTINA DAS NEVES BEZERRA 83118373415;Kelly restaurante ;13.162.694/0001-05;MICROEMPRESA;27/01/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;53620-718;PE;Igarassu;Posto de Monta;Dois;10/12/2018 08:52:42;10/12/2020 08:52:42;13.162.694/0001-05;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Empresário Individual
2019;2;MARCOS HENRIQUE DE FARIA;RESTAURANTE SENHORA DE ENGENHO;13.186.873/0001-82;MICROEMPRESA;26/01/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;54590-000;PE;Santo Agostinho; - ;rua  b três  n ° 714 quadra  03  lote 15/18;22/10/2018 15:31:00;22/10/2020 15:31:00;13.186.873/0001-82;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;LUCAS S. DE MEDEIROS MAIA;LANCHONETE CAJA;13.873.677/0001-86;MICROEMPRESA;22/06/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56850-000;PE;Flores; - ;AVENIDA PRINCESA ISABEL,10, CENTRO - FLORES/PE;11/03/2019 09:31:14;11/03/2021 09:31:14;13.873.677/0001-86;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2019;2;C A E - SERVICOS GASTRONOMICOS E EVENTOS LTDA;C A E  - SERVIÇOS E EVENTOS;14.376.253/0001-79;EMPRESA DE PEQUENO PORTE;13/09/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56304-610;PE;Petrolina;Centro;Olímpio Virgílio;25/07/2019 08:33:54;25/07/2021 08:33:54;14.376.253/0001-79;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;WAGNER LIRA MARQUES 08596862480;RESTAURANTE BODE ASSADO SARAPÓ;14.655.458/0001-93;MICROEMPRESA;22/11/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56180-000;PE;Cabrobó; - ;Sem Logradouro;04/08/2017 09:33:12;04/08/2019 00:00:00;14.655.458/0001-93;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;VILLA SANDINO RESTAURANTE LTDA;VILLA SANDINO RESTAURANTE;14.874.954/0001-38;DEMAIS;04/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;52020-190;PE;Recife;Espinheiro;Nicarágua;11/04/2018 15:17:30;11/04/2020 15:17:30;14.874.954/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;EVA WILMA ARAUJO DOS SANTOS 88841430478;EVA WILMA;15.128.893/0001-22;MICROEMPRESA;02/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;TRAVESSA DA CONSOLAÇÃO 1, 656;12/06/2019 11:37:20;12/06/2021 11:37:20;15.128.893/0001-22;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;ADEMILDO ANGELO DE MORAES 16587430406;ADEMILDO ANGELO DE MORAES;15.383.511/0001-07;MICROEMPRESA;18/04/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;55295-475;PE;Garanhuns;Heliópolis;Júlio Brasileiro;17/10/2018 15:34:30;17/10/2020 15:34:30;15.383.511/0001-07;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;I M DA S LIMA;LIKE BURGUER;15.395.176/0001-67;MICROEMPRESA;19/04/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;55644-150;PE;Gravatá;Boa Vista;Sete de Setembro;14/03/2019 15:41:51;14/03/2021 15:41:51;15.395.176/0001-67;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2019;2;MARIA APARECIDA DE SOUZA SANTOS 82068364468;TIA CIDA LANCHES;15.630.774/0001-73;MICROEMPRESA;31/05/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;56180-000;PE;Cabrobó; - ;Sem Logradouro;04/08/2017 11:47:33;04/08/2019 00:00:00;15.630.774/0001-73;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário Individual
2019;2;J. A. DA COSTA EVENTOS;METAMBIENTAL;16.754.569/0001-82;MICROEMPRESA;24/08/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;53625-375;PE;Igarassu;Jardim Boa Sorte;Maria Luiza da Silva;01/03/2018 15:30:44;01/03/2020 15:30:44;16.754.569/0001-82;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;MARIA DO SOCORRO TORRES DE SA - ME;REI DO CHURRASCO;17.286.342/0001-12;MICROEMPRESA;11/12/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;19/09/2017 10:49:02;19/09/2019 00:00:00;17.286.342/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;RESTAURANTE DONNA JULIA LTDA - EPP;RESTAURANTE DONNA JULIA;17.893.845/0001-56;EMPRESA DE PEQUENO PORTE;09/04/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;Sem Logradouro;17/07/2017 13:43:54;17/07/2019 00:00:00;17.893.845/0001-56;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;LUIS GOMES DA SILVA RESTAURANTE E COZINHA - EPP;COZINHA E RESTAURANTE BRASILIA;18.593.223/0001-75;EMPRESA DE PEQUENO PORTE;01/08/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;Sem Logradouro;17/07/2017 13:53:23;17/07/2019 00:00:00;18.593.223/0001-75;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;SCHERER & ALVES LTDA;DONA SALADA;19.407.911/0001-66;MICROEMPRESA;13/12/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;56302-150;PE;Petrolina;Centro;Doutor Júlio de Melo;10/08/2018 13:42:53;10/08/2020 13:42:53;19.407.911/0001-66;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2019;2;MARCONNY M. DE SOUSA;RESTAURANTE PRAZERES DA GULA;19.817.637/0001-01;MICROEMPRESA;03/03/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;19/09/2017 11:23:33;19/09/2019 00:00:00;19.817.637/0001-01;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;JOSEMAR FERREIRA DA SILVA 31910785415;JOSEMAKI SUSHI;19.844.469/0001-35;MICROEMPRESA;10/03/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;Rua São Miguel;23/05/2018 13:46:17;23/05/2020 13:46:17;19.844.469/0001-35;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2019;2;VANUSA MARIA DOS SANTOS 04235508458;LINNUS LANCHES;20.979.031/0001-43;MICROEMPRESA;04/09/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;Sem Logradouro;17/07/2017 13:28:16;17/07/2019 00:00:00;20.979.031/0001-43;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário Individual
2019;2;JANDIRA DAS MERCES DE SOUZA - ME;RESTAURANTE FELIX;21.216.743/0001-73;MICROEMPRESA;14/10/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56460-000;PE;Petrolândia; - ;Sem Logradouro;17/07/2017 14:06:18;17/07/2019 00:00:00;21.216.743/0001-73;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2019;2;BARAO DA ILHA COMERCIO DE ALIMENTOS LTDA;BARAO DA ILHA;21.261.974/0001-07;MICROEMPRESA;21/10/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;53900-000;PE;Ilha de Itamaracá; - ;Rod Pe 01,bairro de São Paulo, 182;04/04/2019 08:02:06;04/04/2021 08:02:06;21.261.974/0001-07;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
